ReservationId,GuestId,Hotel,Reservation Status,Source,Source,BookingDateTime,ArrivalDate,DepartureDate,ActualArrivalDateTime,ActualDepartureDateTime,NumberOfPersons
1010,2678445,Hotel1,Checked Out,WEB,Website,12/09/2018,03/10/2018,04/10/2018,03/10/2018,04/10/2018,2
1011,4911975,Hotel1,Checked Out,WEB,Website,12/09/2018,03/10/2018,04/10/2018,03/10/2018,04/10/2018,2
1012,4912326,Hotel1,Checked Out,OTA,Online Travel Agency,12/09/2018,01/10/2018,04/10/2018,01/10/2018,04/10/2018,1
1013,5140987,Hotel1,Checked Out,GDS,Corporate Booking System,12/09/2018,03/10/2018,04/10/2018,03/10/2018,04/10/2018,1
1014,5147056,Hotel1,Checked Out,GDS,Corporate Booking System,12/09/2018,04/10/2018,05/10/2018,04/10/2018,05/10/2018,1
1015,211291,Hotel1,Checked Out,OTA,Online Travel Agency,13/09/2018,07/10/2018,08/10/2018,07/10/2018,08/10/2018,1
1016,211291,Hotel1,Checked Out,OTA,Online Travel Agency,13/09/2018,05/10/2018,06/10/2018,05/10/2018,06/10/2018,1
1017,4915078,Hotel1,Cancelled,OTA,Online Travel Agency,13/09/2018,06/10/2018,07/10/2018,NULL,NULL,1
1018,4916059,Hotel1,Checked Out,WEB,Website,13/09/2018,05/10/2018,06/10/2018,05/10/2018,06/10/2018,2
1019,3134394,Hotel1,Checked Out,WEB,Website,13/09/2018,02/10/2018,04/10/2018,02/10/2018,04/10/2018,1
1020,4917766,Hotel1,Cancelled,OTA,Online Travel Agency,13/09/2018,01/10/2018,05/10/2018,NULL,NULL,1
1021,4495546,Hotel2,Checked Out,WEB,Website,13/09/2018,03/10/2018,04/10/2018,03/10/2018,04/10/2018,1
1022,4918824,Hotel1,Checked Out,WEB,Website,13/09/2018,01/10/2018,02/10/2018,01/10/2018,02/10/2018,1
1023,4919688,Hotel1,Cancelled,GDS,Corporate Booking System,13/09/2018,05/10/2018,06/10/2018,NULL,NULL,1
1024,5155825,Hotel1,Checked Out,OTA,Online Travel Agency,13/09/2018,06/10/2018,07/10/2018,06/10/2018,07/10/2018,1
1025,5158402,Hotel1,Checked Out,OTA,Online Travel Agency,13/09/2018,07/10/2018,08/10/2018,07/10/2018,08/10/2018,2
1026,5146068,Hotel1,Checked Out,OTA,Online Travel Agency,13/09/2018,04/10/2018,05/10/2018,04/10/2018,05/10/2018,1
1027,5140132,Hotel1,Checked Out,OTA,Online Travel Agency,13/09/2018,03/10/2018,04/10/2018,03/10/2018,04/10/2018,1
1028,5028148,Hotel2,Cancelled,DIR,Phone/walk-in,13/09/2018,03/10/2018,04/10/2018,NULL,NULL,2
1029,5133300,Hotel2,Checked Out,GDS,Corporate Booking System,13/09/2018,02/10/2018,04/10/2018,02/10/2018,04/10/2018,1
1030,5157736,Hotel1,Checked Out,OTA,Online Travel Agency,13/09/2018,07/10/2018,09/10/2018,07/10/2018,09/10/2018,1
1031,4920946,Hotel1,Checked Out,WEB,Website,13/09/2018,06/10/2018,07/10/2018,06/10/2018,07/10/2018,2
1032,4632286,Hotel1,Checked Out,WEB,Website,13/09/2018,03/10/2018,04/10/2018,03/10/2018,04/10/2018,2
1033,5156956,Hotel1,Checked Out,WEB,Website,13/09/2018,07/10/2018,08/10/2018,07/10/2018,08/10/2018,1
1034,5143144,Hotel1,Checked Out,WEB,Website,13/09/2018,07/10/2018,08/10/2018,07/10/2018,08/10/2018,1
1035,4711312,Hotel2,Cancelled,WEB,Website,13/09/2018,03/10/2018,05/10/2018,NULL,NULL,1
1036,4922115,Hotel1,Checked Out,WEB,Website,13/09/2018,03/10/2018,04/10/2018,03/10/2018,04/10/2018,1
1037,4922359,Hotel1,Checked Out,WEB,Website,13/09/2018,01/10/2018,02/10/2018,01/10/2018,02/10/2018,1
1038,5156659,Hotel2,Cancelled,OTA,Online Travel Agency,13/09/2018,07/10/2018,11/10/2018,NULL,NULL,2
1039,4923465,Hotel1,Checked Out,WEB,Website,13/09/2018,05/10/2018,06/10/2018,05/10/2018,06/10/2018,1
1040,4924051,Hotel1,Checked Out,WEB,Website,13/09/2018,02/10/2018,03/10/2018,02/10/2018,03/10/2018,1
1041,289848,Hotel1,Checked Out,WEB,Website,13/09/2018,05/10/2018,06/10/2018,05/10/2018,06/10/2018,1
1042,971337,Hotel1,Checked Out,WEB,Website,13/09/2018,02/10/2018,03/10/2018,02/10/2018,03/10/2018,1
1043,5135830,Hotel2,Checked Out,GDS,Corporate Booking System,13/09/2018,02/10/2018,04/10/2018,02/10/2018,04/10/2018,1
1044,5134611,Hotel2,Checked Out,GDS,Corporate Booking System,13/09/2018,02/10/2018,06/10/2018,02/10/2018,06/10/2018,1
1045,847869,Hotel1,Checked Out,WEB,Website,13/09/2018,06/10/2018,07/10/2018,06/10/2018,07/10/2018,2
1046,4940610,Hotel2,Cancelled,OTA,Online Travel Agency,14/09/2018,06/10/2018,08/10/2018,NULL,NULL,2
1047,5130028,Hotel2,Checked Out,OTA,Online Travel Agency,14/09/2018,01/10/2018,02/10/2018,01/10/2018,02/10/2018,1
1048,5155764,Hotel1,Checked Out,OTA,Online Travel Agency,14/09/2018,06/10/2018,07/10/2018,06/10/2018,07/10/2018,1
1049,4941490,Hotel1,Checked Out,OTA,Online Travel Agency,14/09/2018,06/10/2018,07/10/2018,06/10/2018,07/10/2018,1
1050,5140687,Hotel1,Checked Out,OTA,Online Travel Agency,14/09/2018,03/10/2018,04/10/2018,03/10/2018,04/10/2018,1
1051,4941526,Hotel1,Checked Out,WEB,Website,14/09/2018,02/10/2018,03/10/2018,02/10/2018,03/10/2018,2
1052,5155300,Hotel1,Checked Out,OTA,Online Travel Agency,14/09/2018,06/10/2018,07/10/2018,06/10/2018,07/10/2018,2
1053,5140284,Hotel1,Checked Out,GDS,Corporate Booking System,14/09/2018,03/10/2018,04/10/2018,04/10/2018,04/10/2018,1
1054,5154727,Hotel1,Checked Out,OTA,Online Travel Agency,14/09/2018,06/10/2018,07/10/2018,06/10/2018,07/10/2018,2
1055,5151208,Hotel1,Checked Out,GDS,Corporate Booking System,14/09/2018,05/10/2018,06/10/2018,05/10/2018,06/10/2018,1
1056,4941844,Hotel1,Cancelled,OTA,Online Travel Agency,14/09/2018,07/10/2018,08/10/2018,NULL,NULL,1
1057,4941880,Hotel1,Checked Out,OTA,Online Travel Agency,14/09/2018,03/10/2018,04/10/2018,03/10/2018,04/10/2018,1
1058,5151207,Hotel1,Checked Out,GDS,Corporate Booking System,14/09/2018,05/10/2018,06/10/2018,05/10/2018,06/10/2018,1
1059,2687322,Hotel1,Checked Out,OTA,Online Travel Agency,14/09/2018,05/10/2018,07/10/2018,05/10/2018,07/10/2018,1
1060,5152324,Hotel1,Checked Out,OTA,Online Travel Agency,14/09/2018,05/10/2018,07/10/2018,05/10/2018,07/10/2018,1
1061,5154829,Hotel1,Checked Out,OTA,Online Travel Agency,14/09/2018,06/10/2018,07/10/2018,06/10/2018,07/10/2018,2
1062,5148826,Hotel1,Checked Out,OTA,Online Travel Agency,14/09/2018,06/10/2018,07/10/2018,06/10/2018,07/10/2018,2
1063,4942153,Hotel1,Checked Out,OTA,Online Travel Agency,14/09/2018,07/10/2018,08/10/2018,07/10/2018,08/10/2018,1
1064,5151123,Hotel1,Checked Out,OTA,Online Travel Agency,14/09/2018,05/10/2018,06/10/2018,05/10/2018,06/10/2018,2
1065,5143134,Hotel1,Checked Out,OTA,Online Travel Agency,14/09/2018,06/10/2018,07/10/2018,06/10/2018,07/10/2018,2
1066,5140576,Hotel1,Checked Out,GDS,Corporate Booking System,14/09/2018,03/10/2018,05/10/2018,03/10/2018,05/10/2018,1
1067,4942270,Hotel1,Cancelled,OTA,Online Travel Agency,14/09/2018,06/10/2018,07/10/2018,NULL,NULL,2
1068,5152735,Hotel1,Checked Out,GDS,Corporate Booking System,14/09/2018,05/10/2018,06/10/2018,05/10/2018,06/10/2018,1
1069,5150410,Hotel1,Checked Out,GDS,Corporate Booking System,14/09/2018,05/10/2018,06/10/2018,05/10/2018,06/10/2018,1
1070,5155389,Hotel1,Checked Out,GDS,Corporate Booking System,14/09/2018,06/10/2018,08/10/2018,06/10/2018,08/10/2018,1
1071,241929,Hotel1,Checked Out,OTA,Online Travel Agency,14/09/2018,01/10/2018,02/10/2018,01/10/2018,02/10/2018,1
1072,4942330,Hotel1,Checked Out,OTA,Online Travel Agency,14/09/2018,07/10/2018,08/10/2018,07/10/2018,08/10/2018,1
1073,5157732,Hotel1,Checked Out,GDS,Corporate Booking System,14/09/2018,07/10/2018,08/10/2018,07/10/2018,08/10/2018,1
1074,5145706,Hotel1,Cancelled,OTA,Online Travel Agency,14/09/2018,04/10/2018,06/10/2018,NULL,NULL,2
1075,4942456,Hotel1,Checked Out,OTA,Online Travel Agency,14/09/2018,06/10/2018,08/10/2018,06/10/2018,08/10/2018,1
1076,4942468,Hotel1,Checked Out,OTA,Online Travel Agency,14/09/2018,02/10/2018,03/10/2018,02/10/2018,03/10/2018,1
1077,3561922,Hotel1,Checked Out,OTA,Online Travel Agency,14/09/2018,01/10/2018,02/10/2018,01/10/2018,02/10/2018,1
1078,5157733,Hotel1,Checked Out,OTA,Online Travel Agency,14/09/2018,07/10/2018,08/10/2018,07/10/2018,08/10/2018,2
1079,4942810,Hotel1,Checked Out,WEB,Website,14/09/2018,02/10/2018,04/10/2018,02/10/2018,04/10/2018,1
1080,4943484,Hotel2,Cancelled,OTA,Online Travel Agency,14/09/2018,04/10/2018,07/10/2018,NULL,NULL,2
1081,5127406,Hotel1,Checked Out,OTA,Online Travel Agency,14/09/2018,01/10/2018,02/10/2018,01/10/2018,02/10/2018,1
1082,4943887,Hotel1,Checked Out,WEB,Website,14/09/2018,06/10/2018,07/10/2018,06/10/2018,07/10/2018,2
1083,5130559,Hotel1,Checked Out,OTA,Online Travel Agency,14/09/2018,01/10/2018,02/10/2018,01/10/2018,02/10/2018,2
1084,4945497,Hotel1,Checked Out,WEB,Website,14/09/2018,02/10/2018,03/10/2018,02/10/2018,03/10/2018,1
1085,5151577,Hotel1,Checked Out,OTA,Online Travel Agency,14/09/2018,05/10/2018,06/10/2018,05/10/2018,06/10/2018,1
1086,5151579,Hotel1,Checked Out,OTA,Online Travel Agency,14/09/2018,05/10/2018,06/10/2018,05/10/2018,06/10/2018,1
1087,5151576,Hotel1,Checked Out,OTA,Online Travel Agency,14/09/2018,05/10/2018,06/10/2018,05/10/2018,06/10/2018,1
1088,5151570,Hotel1,Checked Out,OTA,Online Travel Agency,14/09/2018,05/10/2018,06/10/2018,05/10/2018,06/10/2018,1
1089,4946272,Hotel1,Checked Out,WEB,Website,14/09/2018,02/10/2018,03/10/2018,02/10/2018,03/10/2018,2
1090,5127523,Hotel1,Checked Out,OTA,Online Travel Agency,14/09/2018,01/10/2018,03/10/2018,01/10/2018,03/10/2018,1
1091,250210,Hotel1,Checked Out,WEB,Website,14/09/2018,01/10/2018,02/10/2018,02/10/2018,02/10/2018,1
1092,4947366,Hotel2,Checked Out,OTA,Online Travel Agency,14/09/2018,04/10/2018,05/10/2018,04/10/2018,05/10/2018,1
1093,5151012,Hotel1,Checked Out,OTA,Online Travel Agency,14/09/2018,07/10/2018,08/10/2018,07/10/2018,08/10/2018,2
1094,5141254,Hotel1,Checked Out,OTA,Online Travel Agency,14/09/2018,03/10/2018,04/10/2018,03/10/2018,04/10/2018,1
1095,4948225,Hotel1,Checked Out,OTA,Online Travel Agency,14/09/2018,07/10/2018,08/10/2018,07/10/2018,08/10/2018,1
1096,5131939,Hotel1,Checked Out,OTA,Online Travel Agency,14/09/2018,01/10/2018,02/10/2018,01/10/2018,02/10/2018,2
1097,1188114,Hotel1,Checked Out,WEB,Website,14/09/2018,01/10/2018,02/10/2018,01/10/2018,02/10/2018,1
1098,1188114,Hotel1,Checked Out,WEB,Website,14/09/2018,03/10/2018,04/10/2018,03/10/2018,04/10/2018,1
1099,5140143,Hotel1,Checked Out,OTA,Online Travel Agency,14/09/2018,03/10/2018,04/10/2018,03/10/2018,04/10/2018,1
1100,4948792,Hotel1,Cancelled,WEB,Website,14/09/2018,05/10/2018,06/10/2018,NULL,NULL,1
1101,5140885,Hotel1,Checked Out,GDS,Corporate Booking System,14/09/2018,03/10/2018,04/10/2018,03/10/2018,04/10/2018,1
1102,4949653,Hotel1,Cancelled,GDS,Corporate Booking System,14/09/2018,03/10/2018,04/10/2018,NULL,NULL,1
1103,4950130,Hotel1,Cancelled,OTA,Online Travel Agency,14/09/2018,02/10/2018,04/10/2018,NULL,NULL,1
1104,4950138,Hotel1,Cancelled,OTA,Online Travel Agency,14/09/2018,02/10/2018,04/10/2018,NULL,NULL,1
1105,5151292,Hotel2,Checked Out,OTA,Online Travel Agency,14/09/2018,05/10/2018,06/10/2018,05/10/2018,06/10/2018,1
1106,4950348,Hotel1,Cancelled,OTA,Online Travel Agency,14/09/2018,03/10/2018,04/10/2018,NULL,NULL,1
1107,4950636,Hotel1,Checked Out,WEB,Website,14/09/2018,03/10/2018,04/10/2018,03/10/2018,04/10/2018,1
1108,5157418,Hotel1,Checked Out,OTA,Online Travel Agency,14/09/2018,07/10/2018,08/10/2018,07/10/2018,08/10/2018,2
1109,5146029,Hotel1,Checked Out,GDS,Corporate Booking System,14/09/2018,04/10/2018,05/10/2018,04/10/2018,05/10/2018,1
1110,4952770,Hotel1,Checked Out,WEB,Website,14/09/2018,06/10/2018,07/10/2018,06/10/2018,07/10/2018,2
1111,271543,Hotel1,Cancelled,WEB,Website,14/09/2018,06/10/2018,07/10/2018,NULL,NULL,2
1112,4953060,Hotel1,Cancelled,GDS,Corporate Booking System,14/09/2018,01/10/2018,03/10/2018,NULL,NULL,1
1113,4953414,Hotel1,Checked Out,OTA,Online Travel Agency,14/09/2018,06/10/2018,07/10/2018,06/10/2018,07/10/2018,2
1114,1905559,Hotel1,Checked Out,WEB,Website,14/09/2018,04/10/2018,05/10/2018,04/10/2018,05/10/2018,1
1115,5157129,Hotel1,Checked Out,WEB,Website,14/09/2018,07/10/2018,08/10/2018,07/10/2018,08/10/2018,1
1116,4954846,Hotel1,Cancelled,OTA,Online Travel Agency,14/09/2018,07/10/2018,08/10/2018,NULL,NULL,1
1117,4955094,Hotel1,Checked Out,OTA,Online Travel Agency,14/09/2018,06/10/2018,08/10/2018,06/10/2018,08/10/2018,2
1118,4955190,Hotel1,Checked Out,OTA,Online Travel Agency,14/09/2018,03/10/2018,04/10/2018,03/10/2018,04/10/2018,1
1119,5144394,Hotel1,Checked Out,GDS,Corporate Booking System,14/09/2018,04/10/2018,05/10/2018,04/10/2018,05/10/2018,1
1120,5153776,Hotel1,Checked Out,OTA,Online Travel Agency,14/09/2018,06/10/2018,07/10/2018,06/10/2018,07/10/2018,2
1121,4957363,Hotel1,Checked Out,OTA,Online Travel Agency,14/09/2018,04/10/2018,05/10/2018,04/10/2018,05/10/2018,1
1122,4957693,Hotel1,Checked Out,OTA,Online Travel Agency,14/09/2018,01/10/2018,02/10/2018,01/10/2018,02/10/2018,1
1123,4958002,Hotel1,Checked Out,WEB,Website,15/09/2018,05/10/2018,06/10/2018,05/10/2018,06/10/2018,1
1124,5145706,Hotel1,Checked Out,OTA,Online Travel Agency,15/09/2018,04/10/2018,06/10/2018,04/10/2018,06/10/2018,2
1125,5154280,Hotel1,Checked Out,OTA,Online Travel Agency,15/09/2018,06/10/2018,07/10/2018,06/10/2018,07/10/2018,1
1126,5145717,Hotel1,Checked Out,OTA,Online Travel Agency,15/09/2018,04/10/2018,06/10/2018,04/10/2018,06/10/2018,1
1127,4958311,Hotel2,Cancelled,OTA,Online Travel Agency,15/09/2018,03/10/2018,08/10/2018,NULL,NULL,2
1128,4958511,Hotel2,Cancelled,OTA,Online Travel Agency,15/09/2018,05/10/2018,08/10/2018,NULL,NULL,2
1129,5148138,Hotel1,Checked Out,GDS,Corporate Booking System,15/09/2018,04/10/2018,05/10/2018,04/10/2018,05/10/2018,1
1130,5144286,Hotel1,Checked Out,OTA,Online Travel Agency,15/09/2018,04/10/2018,05/10/2018,04/10/2018,05/10/2018,2
1131,5144307,Hotel1,Checked Out,OTA,Online Travel Agency,15/09/2018,04/10/2018,05/10/2018,04/10/2018,05/10/2018,1
1132,5151112,Hotel2,Checked Out,OTA,Online Travel Agency,15/09/2018,05/10/2018,06/10/2018,05/10/2018,06/10/2018,1
1133,4959133,Hotel1,Cancelled,GDS,Corporate Booking System,15/09/2018,05/10/2018,06/10/2018,NULL,NULL,1
1134,1050532,Hotel1,Checked Out,WEB,Website,15/09/2018,05/10/2018,07/10/2018,05/10/2018,07/10/2018,2
1135,5157855,Hotel1,Checked Out,OTA,Online Travel Agency,15/09/2018,07/10/2018,08/10/2018,07/10/2018,08/10/2018,1
1136,4960077,Hotel1,Cancelled,GDS,Corporate Booking System,15/09/2018,01/10/2018,02/10/2018,NULL,NULL,1
1137,4960104,Hotel2,Cancelled,OTA,Online Travel Agency,15/09/2018,05/10/2018,08/10/2018,NULL,NULL,2
1138,4960104,Hotel2,Cancelled,OTA,Online Travel Agency,15/09/2018,05/10/2018,08/10/2018,NULL,NULL,2
1139,5158392,Hotel1,Checked Out,OTA,Online Travel Agency,15/09/2018,07/10/2018,08/10/2018,07/10/2018,08/10/2018,1
1140,5154970,Hotel1,Checked Out,OTA,Online Travel Agency,15/09/2018,06/10/2018,07/10/2018,06/10/2018,07/10/2018,2
1141,5150991,Hotel1,Checked Out,OTA,Online Travel Agency,15/09/2018,06/10/2018,07/10/2018,06/10/2018,07/10/2018,2
1142,4881006,Hotel1,Checked Out,OTA,Online Travel Agency,15/09/2018,04/10/2018,06/10/2018,04/10/2018,06/10/2018,1
1143,5131618,Hotel1,Checked Out,OTA,Online Travel Agency,15/09/2018,01/10/2018,02/10/2018,01/10/2018,02/10/2018,1
1144,2165293,Hotel1,Checked Out,WEB,Website,15/09/2018,04/10/2018,05/10/2018,04/10/2018,05/10/2018,1
1145,1281810,Hotel1,Cancelled,OTA,Online Travel Agency,15/09/2018,06/10/2018,07/10/2018,NULL,NULL,1
1146,5136058,Hotel1,Checked Out,OTA,Online Travel Agency,16/09/2018,02/10/2018,03/10/2018,02/10/2018,03/10/2018,2
1147,5136082,Hotel1,Checked Out,OTA,Online Travel Agency,16/09/2018,02/10/2018,03/10/2018,02/10/2018,03/10/2018,1
1148,4963137,Hotel1,No Show,OTA,Online Travel Agency,16/09/2018,04/10/2018,05/10/2018,NULL,NULL,1
1149,1971735,Hotel1,Checked Out,OTA,Online Travel Agency,16/09/2018,04/10/2018,07/10/2018,04/10/2018,07/10/2018,2
1150,5153988,Hotel1,Checked Out,OTA,Online Travel Agency,16/09/2018,07/10/2018,08/10/2018,07/10/2018,08/10/2018,1
1151,3120546,Hotel1,Cancelled,OTA,Online Travel Agency,16/09/2018,04/10/2018,07/10/2018,NULL,NULL,2
1152,4963879,Hotel1,Cancelled,OTA,Online Travel Agency,16/09/2018,04/10/2018,07/10/2018,NULL,NULL,2
1153,4963920,Hotel1,Cancelled,OTA,Online Travel Agency,16/09/2018,01/10/2018,02/10/2018,NULL,NULL,2
1154,5128291,Hotel2,Checked Out,OTA,Online Travel Agency,16/09/2018,01/10/2018,02/10/2018,01/10/2018,02/10/2018,2
1155,5127808,Hotel1,Checked Out,OTA,Online Travel Agency,16/09/2018,02/10/2018,03/10/2018,02/10/2018,03/10/2018,2
1156,4965691,Hotel1,Checked Out,OTA,Online Travel Agency,16/09/2018,02/10/2018,03/10/2018,02/10/2018,03/10/2018,2
1157,3427635,Hotel1,Checked Out,WEB,Website,16/09/2018,02/10/2018,03/10/2018,02/10/2018,03/10/2018,2
1158,4966411,Hotel2,Cancelled,OTA,Online Travel Agency,16/09/2018,01/10/2018,02/10/2018,NULL,NULL,2
1159,4966390,Hotel1,Checked Out,WEB,Website,16/09/2018,03/10/2018,04/10/2018,03/10/2018,04/10/2018,1
1160,4966797,Hotel1,Checked Out,WEB,Website,16/09/2018,01/10/2018,02/10/2018,01/10/2018,02/10/2018,2
1161,2862907,Hotel1,Checked Out,WEB,Website,16/09/2018,01/10/2018,02/10/2018,01/10/2018,02/10/2018,1
1162,440127,Hotel1,Checked Out,OTA,Online Travel Agency,16/09/2018,01/10/2018,02/10/2018,01/10/2018,02/10/2018,1
1163,5131377,Hotel1,Checked Out,OTA,Online Travel Agency,16/09/2018,01/10/2018,02/10/2018,01/10/2018,02/10/2018,1
1164,440127,Hotel1,Checked Out,OTA,Online Travel Agency,16/09/2018,05/10/2018,06/10/2018,05/10/2018,06/10/2018,1
1165,5124145,Hotel1,Checked Out,OTA,Online Travel Agency,16/09/2018,02/10/2018,03/10/2018,02/10/2018,03/10/2018,1
1166,5153788,Hotel1,Checked Out,OTA,Online Travel Agency,16/09/2018,06/10/2018,07/10/2018,06/10/2018,07/10/2018,1
1167,4970526,Hotel1,Checked Out,WEB,Website,16/09/2018,06/10/2018,07/10/2018,06/10/2018,07/10/2018,2
1168,4971000,Hotel1,Cancelled,OTA,Online Travel Agency,16/09/2018,06/10/2018,07/10/2018,NULL,NULL,2
1169,4971144,Hotel1,Checked Out,OTA,Online Travel Agency,16/09/2018,05/10/2018,06/10/2018,05/10/2018,06/10/2018,2
1170,4971585,Hotel1,Checked Out,OTA,Online Travel Agency,16/09/2018,06/10/2018,07/10/2018,06/10/2018,07/10/2018,2
1171,4971847,Hotel1,No Show,OTA,Online Travel Agency,16/09/2018,02/10/2018,03/10/2018,NULL,NULL,2
1172,4972222,Hotel1,Checked Out,WEB,Website,16/09/2018,01/10/2018,02/10/2018,01/10/2018,02/10/2018,2
1173,2303070,Hotel1,Cancelled,WEB,Website,16/09/2018,01/10/2018,02/10/2018,NULL,NULL,2
1174,5122752,Hotel1,Cancelled,WEB,Website,16/09/2018,01/10/2018,02/10/2018,NULL,NULL,2
1175,5138248,Hotel2,Checked Out,OTA,Online Travel Agency,16/09/2018,05/10/2018,08/10/2018,05/10/2018,08/10/2018,2
1176,5138071,Hotel1,Checked Out,WEB,Website,16/09/2018,03/10/2018,04/10/2018,03/10/2018,04/10/2018,2
1177,4974682,Hotel1,No Show,OTA,Online Travel Agency,16/09/2018,03/10/2018,04/10/2018,NULL,NULL,2
1178,5149798,Hotel2,Checked Out,OTA,Online Travel Agency,17/09/2018,05/10/2018,06/10/2018,05/10/2018,06/10/2018,2
1179,40182,Hotel1,Checked Out,OTA,Online Travel Agency,17/09/2018,02/10/2018,03/10/2018,02/10/2018,03/10/2018,1
1180,3431134,Hotel1,Checked Out,WEB,Website,17/09/2018,05/10/2018,06/10/2018,05/10/2018,06/10/2018,2
1181,4676386,Hotel1,Checked Out,WEB,Website,17/09/2018,04/10/2018,05/10/2018,04/10/2018,05/10/2018,2
1182,5130471,Hotel1,Checked Out,OTA,Online Travel Agency,17/09/2018,01/10/2018,02/10/2018,01/10/2018,02/10/2018,1
1183,5151040,Hotel1,Checked Out,OTA,Online Travel Agency,17/09/2018,06/10/2018,07/10/2018,06/10/2018,07/10/2018,2
1184,5144040,Hotel2,Checked Out,OTA,Online Travel Agency,17/09/2018,04/10/2018,06/10/2018,04/10/2018,06/10/2018,1
1185,5144040,Hotel2,Checked Out,OTA,Online Travel Agency,17/09/2018,04/10/2018,06/10/2018,04/10/2018,06/10/2018,1
1186,5147511,Hotel1,Checked Out,OTA,Online Travel Agency,17/09/2018,04/10/2018,05/10/2018,04/10/2018,05/10/2018,1
1187,4586815,Hotel2,Checked Out,WEB,Website,17/09/2018,01/10/2018,02/10/2018,01/10/2018,02/10/2018,1
1188,5153563,Hotel2,Checked Out,OTA,Online Travel Agency,17/09/2018,06/10/2018,07/10/2018,06/10/2018,07/10/2018,2
1189,5159239,Hotel1,Checked Out,OTA,Online Travel Agency,17/09/2018,07/10/2018,08/10/2018,07/10/2018,08/10/2018,1
1190,5138295,Hotel1,Checked Out,WEB,Website,17/09/2018,03/10/2018,04/10/2018,03/10/2018,04/10/2018,1
1191,5138299,Hotel1,Checked Out,WEB,Website,17/09/2018,03/10/2018,04/10/2018,03/10/2018,04/10/2018,1
1192,5138301,Hotel1,Checked Out,WEB,Website,17/09/2018,03/10/2018,04/10/2018,03/10/2018,04/10/2018,1
1193,4982289,Hotel1,Checked Out,WEB,Website,17/09/2018,06/10/2018,08/10/2018,06/10/2018,08/10/2018,2
1194,4982446,Hotel2,Cancelled,OTA,Online Travel Agency,17/09/2018,04/10/2018,08/10/2018,NULL,NULL,2
1195,1860133,Hotel1,Cancelled,WEB,Website,17/09/2018,01/10/2018,02/10/2018,NULL,NULL,1
1196,3111471,Hotel1,Checked Out,OTA,Online Travel Agency,17/09/2018,05/10/2018,06/10/2018,05/10/2018,06/10/2018,1
1197,5135712,Hotel1,Checked Out,GDS,Corporate Booking System,17/09/2018,02/10/2018,03/10/2018,02/10/2018,03/10/2018,1
1198,5120959,Hotel2,Checked Out,OTA,Online Travel Agency,17/09/2018,01/10/2018,02/10/2018,01/10/2018,02/10/2018,2
1199,3189954,Hotel1,Checked Out,OTA,Online Travel Agency,17/09/2018,03/10/2018,04/10/2018,03/10/2018,04/10/2018,1
1200,313291,Hotel1,Checked Out,OTA,Online Travel Agency,17/09/2018,02/10/2018,03/10/2018,02/10/2018,03/10/2018,1
1201,4983480,Hotel1,Checked Out,OTA,Online Travel Agency,17/09/2018,01/10/2018,02/10/2018,01/10/2018,02/10/2018,1
1202,4983502,Hotel1,Checked Out,WEB,Website,17/09/2018,01/10/2018,02/10/2018,01/10/2018,02/10/2018,1
1203,5136820,Hotel1,Checked Out,OTA,Online Travel Agency,17/09/2018,02/10/2018,03/10/2018,02/10/2018,03/10/2018,1
1204,651567,Hotel1,Checked Out,WEB,Website,17/09/2018,04/10/2018,05/10/2018,04/10/2018,05/10/2018,1
1205,985927,Hotel1,Checked Out,WEB,Website,17/09/2018,07/10/2018,08/10/2018,07/10/2018,08/10/2018,1
1206,4984294,Hotel2,Checked Out,OTA,Online Travel Agency,17/09/2018,01/10/2018,02/10/2018,01/10/2018,02/10/2018,1
1207,4984299,Hotel2,Checked Out,OTA,Online Travel Agency,17/09/2018,01/10/2018,02/10/2018,01/10/2018,02/10/2018,1
1208,5129028,Hotel1,Checked Out,OTA,Online Travel Agency,17/09/2018,02/10/2018,04/10/2018,02/10/2018,04/10/2018,1
1209,4984312,Hotel1,Cancelled,OTA,Online Travel Agency,17/09/2018,06/10/2018,07/10/2018,NULL,NULL,1
1210,4984317,Hotel1,Cancelled,OTA,Online Travel Agency,17/09/2018,06/10/2018,07/10/2018,NULL,NULL,1
1211,5127063,Hotel1,Checked Out,OTA,Online Travel Agency,17/09/2018,01/10/2018,02/10/2018,01/10/2018,02/10/2018,1
1212,5147128,Hotel1,Checked Out,OTA,Online Travel Agency,17/09/2018,04/10/2018,05/10/2018,04/10/2018,05/10/2018,1
1213,5145805,Hotel2,Checked Out,OTA,Online Travel Agency,17/09/2018,04/10/2018,05/10/2018,04/10/2018,05/10/2018,1
1214,4985283,Hotel1,Checked Out,OTA,Online Travel Agency,17/09/2018,04/10/2018,05/10/2018,04/10/2018,05/10/2018,1
