Reservation Id,Invoice Line Id,Revenue Group,Description,Quantity,Total,Vat (already included in Total),Posting Date
711,1,Room revenue,Room Rental Charge,1,144.32,8.16,02/10/2018
711,2,City Tax,City Tax,1,8.24,0,02/10/2018
712,1,Room revenue,Room Rental Charge,1,124,7.01,05/10/2018
712,2,City Tax,City Tax,1,7.08,0,05/10/2018
715,1,Food & Beverage,Chicken yakitori,1,7.5,0.42,07/10/2018
715,2,Food & Beverage,Beef panang curry,1,17.5,0.99,07/10/2018
715,3,Food & Beverage,Ricotta tortellini,1,17.5,0.99,07/10/2018
715,4,Food & Beverage,Cucumber Juice,1,2.5,0.14,07/10/2018
715,5,Food & Beverage,Azul Douro Reserva gl,1,5.5,0.95,07/10/2018
715,6,Food & Beverage,Escapa Verdejo gl,1,4.5,0.78,07/10/2018
715,7,Food & Beverage,Brouwerij t' IJ ijwit,1,5.5,0.95,07/10/2018
715,8,Food & Beverage,Piece of fruit,2,2,0.11,07/10/2018
715,9,Room revenue,Room Rental Charge,1,112,6.33,07/10/2018
715,10,City Tax,City Tax,1,6.39,0,07/10/2018
717,1,Room revenue,Room Rental Charge,1,101.2,5.72,05/10/2018
717,2,City Tax,City Tax,1,5.78,0,05/10/2018
718,1,Room revenue,Room Rental Charge,1,134.1,7.59,02/10/2018
718,2,City Tax,City Tax,1,5.69,0,02/10/2018
719,1,Room revenue,Room Rental Charge,1,180,10.18,03/10/2018
719,2,City Tax,City Tax,1,10.27,0,03/10/2018
720,1,Room revenue,Room Rental Charge,1,108,6.11,06/10/2018
720,2,City Tax,City Tax,1,6.16,0,06/10/2018
723,1,Room revenue,Room Rental Charge,1,116.1,6.57,05/10/2018
723,2,City Tax,City Tax,1,4.93,0,05/10/2018
723,3,Room revenue,Room Rental Charge,1,125.1,7.08,06/10/2018
723,4,City Tax,City Tax,1,5.31,0,06/10/2018
724,1,Room revenue,Room Rental Charge,1,116.1,6.57,05/10/2018
724,2,City Tax,City Tax,1,4.93,0,05/10/2018
724,3,Room revenue,Room Rental Charge,1,125.1,7.08,06/10/2018
724,4,City Tax,City Tax,1,5.31,0,06/10/2018
725,1,Room revenue,Room Rental Charge,1,78.32,4.43,07/10/2018
725,2,City Tax,City Tax,1,3.32,0,07/10/2018
725,3,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,08/10/2018
727,1,Room revenue,Room Rental Charge,1,95.04,5.37,06/10/2018
727,2,City Tax,City Tax,1,5.42,0,06/10/2018
728,1,Room revenue,Room Rental Charge,1,158.4,8.96,03/10/2018
728,2,City Tax,City Tax,1,9.04,0,03/10/2018
729,1,Room revenue,Room Rental Charge,1,124,7.01,05/10/2018
729,2,City Tax,City Tax,1,7.08,0,05/10/2018
732,1,Room revenue,Room Rental Charge,1,95.04,5.37,06/10/2018
732,2,City Tax,City Tax,1,5.42,0,06/10/2018
733,1,Room revenue,Room Rental Charge,1,124,7.01,05/10/2018
733,2,City Tax,City Tax,1,7.08,0,05/10/2018
733,3,Room revenue,Room Rental Charge,1,119,6.73,06/10/2018
733,4,City Tax,City Tax,1,6.79,0,06/10/2018
734,1,Room revenue,Room Rental Charge,1,89,5.03,07/10/2018
734,2,City Tax,City Tax,1,3.78,0,07/10/2018
734,3,Reservation Upgrades,Breakfast prebooked,2,27.9,1.57,08/10/2018
735,1,City Tax,City Tax,1,5.07,0,05/10/2018
736,1,Food & Beverage,Mediterranean Platter,1,10.5,0.59,05/10/2018
736,2,Food & Beverage,2 Chefs Funky Falcon,1,5.5,0.95,05/10/2018
736,3,Food & Beverage,Brouwerij t' IJ ijbok,1,5.5,0.95,05/10/2018
736,4,Food & Beverage,JeNIUS Rioja gl,1,5.95,1.03,05/10/2018
736,5,Food & Beverage,2 Chefs Funky Falcon,1,5.5,0.95,05/10/2018
736,6,Food & Beverage,Chicken yakitori,1,7.5,0.42,05/10/2018
736,7,Food & Beverage,JeNIUS Rioja gl,1,5.95,1.03,05/10/2018
736,8,Food & Beverage,JeNIUS Rioja gl,1,5.95,1.03,05/10/2018
736,9,City Tax,City Tax,1,5.07,0,05/10/2018
736,10,Food & Beverage,Americano,1,3.25,0.18,06/10/2018
738,1,Room revenue,Room Rental Charge,1,124,7.01,04/10/2018
738,2,City Tax,City Tax,1,7.08,0,04/10/2018
739,1,Food & Beverage,Prebooked Breakfast Menu,2,27.9,1.57,05/10/2018
739,2,Food & Beverage,N. African couscous vegan,1,15.5,0.87,05/10/2018
739,3,Food & Beverage,Chicken yakitori,1,7.5,0.42,05/10/2018
739,4,Food & Beverage,Grolsch pint,1,6,1.04,05/10/2018
739,5,Food & Beverage,The Founder Sauv gl,1,4.95,0.85,05/10/2018
739,6,Room revenue,Room Rental Charge,1,124,7.01,05/10/2018
739,7,City Tax,City Tax,1,7.08,0,05/10/2018
739,8,Reservation Upgrades,Early Checkin,1,29,1.64,05/10/2018
739,9,Reservation Upgrades,Breakfast prebooked,2,27.9,1.57,06/10/2018
740,1,Room revenue,Room inc. breakfast,1,116.95,6.61,07/10/2018
740,2,City Tax,City Tax,1,5.88,0,07/10/2018
740,3,Reservation Upgrades,Breakfast prebooked,1,0,0,08/10/2018
741,1,City Tax,City Tax,1,4.6,0,05/10/2018
741,2,Reservation Upgrades,Breakfast prebooked,2,27.9,1.57,06/10/2018
743,1,Room revenue,Room Rental Charge,1,126.65,7.16,01/10/2018
743,2,City Tax,City Tax,1,5.38,0,01/10/2018
743,3,Reservation Upgrades,Beverage low,1,0,0,01/10/2018
743,4,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,02/10/2018
745,1,Room revenue,Room Rental Charge,1,131.12,7.42,01/10/2018
745,2,City Tax,City Tax,1,5.57,0,01/10/2018
745,3,Food & Beverage,Oban 50ml,1,10,1.73,02/10/2018
745,4,Food & Beverage,Blackberry Islander,1,11,1.9,02/10/2018
745,5,Room revenue,Room Rental Charge,1,131.12,7.42,02/10/2018
745,6,City Tax,City Tax,1,5.57,0,02/10/2018
746,1,Room revenue,Room Rental Charge,1,131,7.41,02/10/2018
746,2,City Tax,City Tax,1,7.48,0,02/10/2018
747,1,Room revenue,Room Rental Charge,1,149,8.43,01/10/2018
747,2,City Tax,City Tax,1,6.33,0,01/10/2018
748,1,Room revenue,Room Rental Charge,1,169,9.56,04/10/2018
748,2,City Tax,City Tax,1,9.65,0,04/10/2018
750,1,Food & Beverage,Coca Cola reg 0.2ml,1,2.25,0.12,07/10/2018
750,2,Food & Beverage,Zacapa 23 50ml,1,10,1.73,07/10/2018
750,3,Food & Beverage,Coca Cola reg 0.2ml,1,2.25,0.12,07/10/2018
750,4,Food & Beverage,Zacapa 23 50ml,1,10,1.73,07/10/2018
750,5,Food & Beverage,40gr Rosemary,1,1.95,0.11,07/10/2018
750,6,Food & Beverage,Kaiken Terroir gl,1,8.5,1.47,07/10/2018
750,7,Room revenue,Room Rental Charge,1,90.64,5.13,07/10/2018
750,8,City Tax,City Tax,1,5.17,0,07/10/2018
751,1,Room revenue,Room Rental Charge,1,154,8.71,02/10/2018
751,2,City Tax,City Tax,1,8.79,0,02/10/2018
751,3,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,03/10/2018
753,1,Room revenue,Room Rental Charge,1,124,7.01,05/10/2018
753,2,City Tax,City Tax,1,7.08,0,05/10/2018
754,1,Room revenue,Room Rental Charge,1,119,6.73,06/10/2018
754,2,City Tax,City Tax,1,6.79,0,06/10/2018
756,1,Room revenue,Room Rental Charge,1,100.32,5.67,07/10/2018
756,2,City Tax,City Tax,1,5.73,0,07/10/2018
759,1,Room revenue,Room Rental Charge,1,119,6.73,06/10/2018
759,2,City Tax,City Tax,1,6.79,0,06/10/2018
760,1,Room revenue,Room Rental Charge,1,115,6.5,05/10/2018
760,2,City Tax,City Tax,1,6.56,0,05/10/2018
760,3,Reservation Upgrades,Breakfast prebooked,2,27.9,1.57,06/10/2018
761,1,Room revenue,Room Rental Charge,1,0,0,04/10/2018
761,2,City Tax,City Tax,1,0,0,04/10/2018
761,3,Reservation Upgrades,Breakfast prebooked,2,0,0,05/10/2018
762,1,Room revenue,Room Rental Charge,1,153,8.66,04/10/2018
762,2,City Tax,City Tax,1,8.73,0,04/10/2018
763,1,Room revenue,Room Rental Charge,1,107,6.05,05/10/2018
763,2,City Tax,City Tax,1,6.11,0,05/10/2018
764,1,Room revenue,Room Rental Charge,1,89,5.03,01/10/2018
764,2,City Tax,City Tax,1,3.78,0,01/10/2018
765,1,Room revenue,Room Rental Charge,1,89,5.03,01/10/2018
765,2,City Tax,City Tax,1,3.78,0,01/10/2018
766,1,Room revenue,Room inc. breakfast,1,129,7.3,02/10/2018
766,2,City Tax,City Tax,1,6.57,0,02/10/2018
766,3,Food & Beverage,Beverage low,1,0,0,02/10/2018
766,4,Reservation Upgrades,Breakfast prebooked,1,0,0,03/10/2018
766,5,Room revenue,Room inc. breakfast,1,129,7.3,03/10/2018
766,6,City Tax,City Tax,1,6.57,0,03/10/2018
766,7,Reservation Upgrades,Breakfast prebooked,1,0,0,04/10/2018
768,1,Room revenue,Room inc. breakfast,1,129,7.3,02/10/2018
768,2,City Tax,City Tax,1,6.57,0,02/10/2018
768,3,Food & Beverage,Beverage low,1,0,0,02/10/2018
768,4,Reservation Upgrades,Breakfast prebooked,1,0,0,03/10/2018
768,5,Room revenue,Room inc. breakfast,1,129,7.3,03/10/2018
768,6,City Tax,City Tax,1,6.57,0,03/10/2018
768,7,Reservation Upgrades,Breakfast prebooked,1,0,0,04/10/2018
769,1,Room revenue,Room inc. breakfast,1,129,7.3,02/10/2018
769,2,City Tax,City Tax,1,6.57,0,02/10/2018
769,3,Food & Beverage,Beverage low,1,0,0,02/10/2018
769,4,Reservation Upgrades,Breakfast prebooked,1,0,0,03/10/2018
769,5,Room revenue,Room inc. breakfast,1,129,7.3,03/10/2018
769,6,City Tax,City Tax,1,6.57,0,03/10/2018
769,7,Reservation Upgrades,Breakfast prebooked,1,0,0,04/10/2018
770,1,Room revenue,Room inc. breakfast,1,129,7.3,04/10/2018
770,2,City Tax,City Tax,1,6.57,0,04/10/2018
770,3,Food & Beverage,Beverage low,1,0,0,04/10/2018
770,4,Reservation Upgrades,Breakfast prebooked,1,0,0,05/10/2018
770,5,Room revenue,Room inc. breakfast,1,129,7.3,05/10/2018
770,6,City Tax,City Tax,1,6.57,0,05/10/2018
770,7,Reservation Upgrades,Breakfast prebooked,1,0,0,06/10/2018
771,1,Room revenue,Room inc. breakfast,1,129,7.3,04/10/2018
771,2,City Tax,City Tax,1,6.57,0,04/10/2018
771,3,Food & Beverage,Beverage low,1,0,0,04/10/2018
771,4,Reservation Upgrades,Breakfast prebooked,1,0,0,05/10/2018
771,5,Room revenue,Room inc. breakfast,1,129,7.3,05/10/2018
771,6,City Tax,City Tax,1,6.57,0,05/10/2018
771,7,Reservation Upgrades,Breakfast prebooked,1,0,0,06/10/2018
772,1,Room revenue,Room inc. breakfast,1,129,7.3,04/10/2018
772,2,City Tax,City Tax,1,6.57,0,04/10/2018
772,3,Food & Beverage,Beverage low,1,0,0,04/10/2018
772,4,Reservation Upgrades,Breakfast prebooked,1,0,0,05/10/2018
772,5,Room revenue,Room inc. breakfast,1,129,7.3,05/10/2018
772,6,City Tax,City Tax,1,6.57,0,05/10/2018
772,7,Reservation Upgrades,Breakfast prebooked,1,0,0,06/10/2018
773,1,Room revenue,Room inc. breakfast,1,129,7.3,04/10/2018
773,2,City Tax,City Tax,1,6.57,0,04/10/2018
773,3,Food & Beverage,Beverage low,1,0,0,04/10/2018
773,4,Reservation Upgrades,Breakfast prebooked,1,0,0,05/10/2018
773,5,Room revenue,Room inc. breakfast,1,129,7.3,05/10/2018
773,6,City Tax,City Tax,1,6.57,0,05/10/2018
773,7,Reservation Upgrades,Breakfast prebooked,1,0,0,06/10/2018
774,1,Room revenue,Room inc. breakfast,1,132.95,7.52,06/10/2018
774,2,City Tax,City Tax,1,6.79,0,06/10/2018
774,3,Reservation Upgrades,Breakfast prebooked,1,0,0,07/10/2018
775,1,Room revenue,Room Rental Charge,1,100.32,5.67,06/10/2018
775,2,City Tax,City Tax,1,5.73,0,06/10/2018
777,1,Room revenue,Room inc. breakfast,1,138.95,7.86,04/10/2018
777,2,Reservation Upgrades,Breakfast prebooked,1,0,0,05/10/2018
777,3,Room revenue,Room inc. breakfast,1,136.95,7.75,05/10/2018
777,4,Reservation Upgrades,City Tax,1,5.85,0,05/10/2018
777,5,Reservation Upgrades,City Tax,1,5.86,0,05/10/2018
777,6,Reservation Upgrades,Breakfast prebooked,1,0,0,06/10/2018
778,1,Room revenue,Room Rental Charge,1,124,7.01,05/10/2018
778,2,City Tax,City Tax,1,7.08,0,05/10/2018
780,1,Room revenue,Room Rental Charge,1,119,6.73,06/10/2018
780,2,City Tax,City Tax,1,6.79,0,06/10/2018
781,1,Room revenue,Room Rental Charge,1,100.32,5.67,06/10/2018
781,2,City Tax,City Tax,1,5.73,0,06/10/2018
782,1,Room revenue,Room Rental Charge,1,114,6.45,07/10/2018
782,2,City Tax,City Tax,1,6.51,0,07/10/2018
785,1,Room revenue,Room Rental Charge,1,180,10.18,03/10/2018
785,2,City Tax,City Tax,1,10.27,0,03/10/2018
788,1,Room revenue,Room Rental Charge,1,87.12,4.93,07/10/2018
788,2,City Tax,City Tax,1,3.7,0,07/10/2018
790,1,Room revenue,Room inc. breakfast,1,167.95,9.5,01/10/2018
790,2,City Tax,City Tax,1,8.79,0,01/10/2018
790,3,Reservation Upgrades,Breakfast prebooked,1,0,0,02/10/2018
790,4,Room revenue,Room inc. breakfast,1,167.95,9.5,02/10/2018
790,5,City Tax,City Tax,1,8.79,0,02/10/2018
790,6,Reservation Upgrades,Breakfast prebooked,1,0,0,03/10/2018
791,1,Room revenue,Room inc. breakfast,1,167.95,9.5,01/10/2018
791,2,City Tax,City Tax,1,8.79,0,01/10/2018
791,3,Reservation Upgrades,Breakfast prebooked,1,0,0,02/10/2018
791,4,Room revenue,Room inc. breakfast,1,167.95,9.5,02/10/2018
791,5,City Tax,City Tax,1,8.79,0,02/10/2018
791,6,Reservation Upgrades,Breakfast prebooked,1,0,0,03/10/2018
792,1,City Tax,City Tax,1,6.27,0,01/10/2018
793,1,Food & Beverage,Tea fresh,1,3.5,0.19,01/10/2018
793,2,Room revenue,Room Rental Charge,1,154,8.71,01/10/2018
793,3,City Tax,City Tax,1,8.79,0,01/10/2018
794,1,Room revenue,Room Rental Charge,1,119,6.73,06/10/2018
794,2,City Tax,City Tax,1,6.79,0,06/10/2018
795,1,Room revenue,Room Rental Charge,1,180,10.18,03/10/2018
795,2,City Tax,City Tax,1,10.27,0,03/10/2018
795,3,Food & Beverage,Prebooked Breakfast Menu,1,13.95,0.78,04/10/2018
796,1,Food & Beverage,Grolsch pint,1,6,1.04,04/10/2018
796,2,Food & Beverage,Grolsch pint,1,6,1.04,04/10/2018
796,3,Food & Beverage,Grolsch pint,1,6,1.04,04/10/2018
796,4,Food & Beverage,Dutch bitterballen,1,7.5,0.42,04/10/2018
796,5,Food & Beverage,Chicken yakitori,1,7.5,0.42,04/10/2018
796,6,Food & Beverage,Grolsch pint,1,6,1.04,04/10/2018
796,7,Food & Beverage,Zacapa 23 50ml,1,10,1.73,04/10/2018
796,8,Food & Beverage,Elemental bio red 0.375l,1,13.95,2.42,04/10/2018
796,9,Food & Beverage,40gr Salt&BlackPepper,1,1.95,0.11,04/10/2018
796,10,Food & Beverage,Pastrami Melt,1,5.95,0.33,04/10/2018
796,11,Room revenue,Room Rental Charge,1,107,6.05,04/10/2018
796,12,City Tax,City Tax,1,6.11,0,04/10/2018
797,1,Food & Beverage,The Founder Sauv gl,1,4.95,0.85,03/10/2018
797,2,Food & Beverage,The Founder Sauv gl,1,4.95,0.85,03/10/2018
797,3,Room revenue,Room Rental Charge,1,169.15,9.57,03/10/2018
797,4,City Tax,City Tax,1,9.65,0,03/10/2018
798,1,Room revenue,Room Rental Charge,1,107,6.05,03/10/2018
798,2,City Tax,City Tax,1,6.11,0,03/10/2018
798,3,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,04/10/2018
799,1,City Tax,City Tax,1,6.99,0,01/10/2018
800,1,Food & Beverage,Chicken tikka masala,1,16.5,0.93,01/10/2018
800,2,Food & Beverage,Warsteiner pint,1,6.5,1.12,01/10/2018
800,3,Food & Beverage,Dissarronno Amaretto,1,4.5,0.78,01/10/2018
800,4,Room revenue,Room inc. breakfast,1,143.95,8.14,01/10/2018
800,5,City Tax,City Tax,1,7.42,0,01/10/2018
800,6,Reservation Upgrades,Breakfast prebooked,1,0,0,02/10/2018
801,1,Room revenue,Room Rental Charge,1,107,6.05,05/10/2018
801,2,City Tax,City Tax,1,6.11,0,05/10/2018
801,3,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,06/10/2018
802,1,Room revenue,Room Rental Charge,1,148.72,8.41,04/10/2018
802,2,City Tax,City Tax,1,8.49,0,04/10/2018
804,1,Room revenue,Room Rental Charge,1,144,8.15,01/10/2018
804,2,City Tax,City Tax,1,8.22,0,01/10/2018
805,1,City Tax,City Tax,1,9.65,0,03/10/2018
805,2,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,04/10/2018
806,1,Room revenue,Room Rental Charge,1,107,6.05,03/10/2018
806,2,City Tax,City Tax,1,6.11,0,03/10/2018
806,3,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,04/10/2018
806,4,Room revenue,Room Rental Charge,1,107,6.05,04/10/2018
806,5,City Tax,City Tax,1,6.11,0,04/10/2018
806,6,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,05/10/2018
807,1,Food & Beverage,Dutch bitterballen,1,7.5,0.42,04/10/2018
807,2,Food & Beverage,Brouwerij t' IJ ijwit,1,5.5,0.95,04/10/2018
807,3,Food & Beverage,Brouwerij t' IJ ijbok,1,5.5,0.95,04/10/2018
807,4,Food & Beverage,Warsteiner,2,8,1.38,04/10/2018
807,5,Room revenue,Room Rental Charge,1,169,9.56,04/10/2018
807,6,City Tax,City Tax,1,9.65,0,04/10/2018
808,1,City Tax,City Tax,1,5.31,0,07/10/2018
809,1,Room revenue,Room Rental Charge,1,107,6.05,04/10/2018
809,2,City Tax,City Tax,1,6.11,0,04/10/2018
810,1,Room revenue,Room Rental Charge,1,124,7.01,05/10/2018
810,2,City Tax,City Tax,1,7.08,0,05/10/2018
812,1,Room revenue,Room Rental Charge,1,115,6.5,05/10/2018
812,2,City Tax,City Tax,1,6.56,0,05/10/2018
812,3,Reservation Upgrades,Breakfast prebooked,2,27.9,1.57,06/10/2018
813,1,Room revenue,Room Rental Charge,1,115,6.5,05/10/2018
813,2,City Tax,City Tax,1,6.56,0,05/10/2018
813,3,Room revenue,Room Rental Charge,1,114,6.45,06/10/2018
813,4,City Tax,City Tax,1,6.51,0,06/10/2018
814,1,City Tax,City Tax,1,6.31,0,01/10/2018
816,1,Reservation Upgrades,Parking,1,19.5,3.38,04/10/2018
816,2,City Tax,City Tax,1,4.15,0,04/10/2018
817,1,Room revenue,Room Rental Charge,1,139,7.86,02/10/2018
817,2,City Tax,City Tax,1,7.93,0,02/10/2018
818,1,Room revenue,Room Rental Charge,1,101.15,5.72,06/10/2018
818,2,City Tax,City Tax,1,5.77,0,06/10/2018
819,1,Room revenue,Room Rental Charge,1,154,8.71,02/10/2018
819,2,City Tax,City Tax,1,8.79,0,02/10/2018
820,1,Room revenue,Room Rental Charge,1,100.32,5.67,06/10/2018
820,2,City Tax,City Tax,1,5.73,0,06/10/2018
821,1,Room revenue,Room Rental Charge,1,124,7.01,05/10/2018
821,2,City Tax,City Tax,1,7.08,0,05/10/2018
824,1,Room revenue,Room Rental Charge,1,115,6.5,05/10/2018
824,2,City Tax,City Tax,1,6.56,0,05/10/2018
825,1,City Tax,City Tax,1,5.45,0,05/10/2018
825,2,Reservation Upgrades,Breakfast prebooked,2,27.9,1.57,06/10/2018
826,1,Room revenue,Room Rental Charge,1,104.72,5.92,06/10/2018
826,2,City Tax,City Tax,1,5.98,0,06/10/2018
827,1,Room revenue,Room Rental Charge,1,162.8,9.21,03/10/2018
827,2,City Tax,City Tax,1,9.29,0,03/10/2018
828,1,Room revenue,Room Rental Charge,1,143.65,8.13,04/10/2018
828,2,City Tax,City Tax,1,8.2,0,04/10/2018
829,1,Room revenue,Room Rental Charge,1,107,6.05,04/10/2018
829,2,City Tax,City Tax,1,6.11,0,04/10/2018
830,1,Room revenue,Room Rental Charge,1,115,6.5,05/10/2018
830,2,City Tax,City Tax,1,6.56,0,05/10/2018
834,1,Room revenue,Room Rental Charge,1,169,9.56,04/10/2018
834,2,City Tax,City Tax,1,9.65,0,04/10/2018
834,3,Reservation Upgrades,Early Checkin,1,29,1.64,04/10/2018
834,4,Room revenue,Room Rental Charge,1,124,7.01,05/10/2018
834,5,City Tax,City Tax,1,7.08,0,05/10/2018
835,1,Room revenue,Room Rental Charge,1,112,6.33,07/10/2018
835,2,City Tax,City Tax,1,6.39,0,07/10/2018
835,3,Room revenue,Room Rental Charge,1,139,7.86,08/10/2018
835,4,City Tax,City Tax,1,7.93,0,08/10/2018
835,5,Room revenue,Room Rental Charge,1,148,8.37,09/10/2018
835,6,City Tax,City Tax,1,8.45,0,09/10/2018
835,7,Room revenue,Room Rental Charge,1,161,9.11,10/10/2018
835,8,City Tax,City Tax,1,9.19,0,10/10/2018
836,1,Room revenue,Room Rental Charge,1,154,8.71,02/10/2018
836,2,City Tax,City Tax,1,8.79,0,02/10/2018
837,1,City Tax,City Tax,1,7.62,0,04/10/2018
838,1,Room revenue,Room Rental Charge,1,141.3,7.99,04/10/2018
838,2,City Tax,City Tax,1,8.06,0,04/10/2018
838,3,Room revenue,Room Rental Charge,1,103.5,5.85,05/10/2018
838,4,City Tax,City Tax,1,5.91,0,05/10/2018
839,1,Room revenue,Room Rental Charge,1,141.3,7.99,04/10/2018
839,2,City Tax,City Tax,1,8.06,0,04/10/2018
839,3,Room revenue,Room Rental Charge,1,103.5,5.85,05/10/2018
839,4,City Tax,City Tax,1,5.91,0,05/10/2018
840,1,Room revenue,Room Rental Charge,1,107,6.05,05/10/2018
840,2,City Tax,City Tax,1,6.11,0,05/10/2018
840,3,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,06/10/2018
841,1,Room revenue,Room Rental Charge,1,109,6.16,06/10/2018
841,2,City Tax,City Tax,1,6.22,0,06/10/2018
842,1,Room revenue,Room Rental Charge,1,78.32,4.43,07/10/2018
842,2,City Tax,City Tax,1,3.32,0,07/10/2018
842,3,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,08/10/2018
843,1,Room revenue,Room Rental Charge,1,78.32,4.43,07/10/2018
843,2,City Tax,City Tax,1,3.32,0,07/10/2018
843,3,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,08/10/2018
844,1,Room revenue,Room Rental Charge,1,78.32,4.43,07/10/2018
844,2,City Tax,City Tax,1,3.32,0,07/10/2018
844,3,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,08/10/2018
845,1,Food & Beverage,Chicken yakitori,1,7.5,0.42,01/10/2018
845,2,Food & Beverage,Juicy meatballs,1,7.5,0.42,01/10/2018
845,3,Food & Beverage,Montes Pinot Noir gl,1,5.5,0.95,01/10/2018
845,4,Food & Beverage,Montes Pinot Noir gl,1,5.5,0.95,01/10/2018
845,5,Room revenue,Room Rental Charge,1,139,7.86,01/10/2018
845,6,City Tax,City Tax,1,7.93,0,01/10/2018
845,7,Food & Beverage,Montes Pinot Noir gl,1,5.5,0.95,02/10/2018
845,8,Food & Beverage,Chicken yakitori,1,7.5,0.42,02/10/2018
845,9,Food & Beverage,Juicy meatballs,1,7.5,0.42,02/10/2018
845,10,Food & Beverage,Montes Pinot Noir gl,1,5.5,0.95,02/10/2018
845,11,Food & Beverage,Montes Pinot Noir gl,1,5.5,0.95,02/10/2018
845,12,Food & Beverage,Stroopwafels,1,3.95,0.22,02/10/2018
845,13,Room revenue,Room Rental Charge,1,139,7.86,02/10/2018
845,14,City Tax,City Tax,1,7.93,0,02/10/2018
846,1,Room revenue,Room Rental Charge,1,144,8.15,01/10/2018
846,2,City Tax,City Tax,1,8.22,0,01/10/2018
846,3,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,02/10/2018
847,1,City Tax,City Tax,1,6.09,0,02/10/2018
848,1,Room revenue,Room inc. breakfast,1,141.9,8.03,06/10/2018
848,2,City Tax,City Tax,1,6.51,0,06/10/2018
848,3,Reservation Upgrades,Breakfast prebooked,2,0,0,07/10/2018
849,1,Room revenue,Room Rental Charge,1,114.4,6.47,01/10/2018
849,2,City Tax,City Tax,1,6.53,0,01/10/2018
850,1,Room revenue,Room Rental Charge,1,108,6.11,07/10/2018
850,2,City Tax,City Tax,1,6.16,0,07/10/2018
851,1,Room revenue,Room Rental Charge,1,115,6.5,05/10/2018
851,2,City Tax,City Tax,1,6.56,0,05/10/2018
852,1,Room revenue,Room Rental Charge,1,120.6,6.82,06/10/2018
852,2,City Tax,City Tax,1,5.12,0,06/10/2018
853,1,Food & Beverage,Grolsch pint,1,6,1.04,05/10/2018
853,2,Room revenue,Room Rental Charge,1,124,7.01,05/10/2018
853,3,City Tax,City Tax,1,7.08,0,05/10/2018
854,1,Room revenue,Room Rental Charge,1,124,7.01,05/10/2018
854,2,City Tax,City Tax,1,7.08,0,05/10/2018
854,3,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,06/10/2018
856,1,City Tax,City Tax,1,6.09,0,02/10/2018
857,1,Room revenue,Room Rental Charge,1,130,7.35,01/10/2018
857,2,City Tax,City Tax,1,7.42,0,01/10/2018
858,1,Room revenue,Room inc. breakfast,1,119.65,6.77,05/10/2018
858,2,Reservation Upgrades,City Tax,1,5.08,0,05/10/2018
858,3,Reservation Upgrades,Breakfast prebooked,1,0,0,06/10/2018
859,1,Room revenue,Room Rental Charge,1,118.8,6.72,02/10/2018
859,2,City Tax,City Tax,1,6.78,0,02/10/2018
860,1,Room revenue,Room Rental Charge,1,126.72,7.17,01/10/2018
860,2,City Tax,City Tax,1,7.23,0,01/10/2018
861,1,Room revenue,Room Rental Charge,1,107.1,6.06,05/10/2018
861,2,City Tax,City Tax,1,4.55,0,05/10/2018
862,1,Room revenue,Room Rental Charge,1,107.1,6.06,05/10/2018
862,2,City Tax,City Tax,1,4.55,0,05/10/2018
863,1,Room revenue,Room Rental Charge,1,114,6.45,06/10/2018
863,2,City Tax,City Tax,1,6.51,0,06/10/2018
864,1,Room revenue,Room Rental Charge,1,115,6.5,05/10/2018
864,2,City Tax,City Tax,1,6.56,0,05/10/2018
865,1,Room revenue,Room Rental Charge,1,103.5,5.85,05/10/2018
865,2,City Tax,City Tax,1,5.91,0,05/10/2018
866,1,Room revenue,Room inc. breakfast,1,127.95,7.24,06/10/2018
866,2,City Tax,City Tax,1,6.51,0,06/10/2018
